ID;Proyecto;Informador;Asignada a;Prioridad;Severidad;Reproducibilidad;Categoría;Fecha de envío;Actualizada;Resumen;Estado;Resolución;MES;AÑO;Nº Comentarios;
16596;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;SCADA;2020-04-02;2020-05-08;Revisión Scada;cerrada;corregida;4;2020;1;
16936;GNF - SGIPE Los Llanos;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-09;2020-05-09;Revisar  herramienta RA;cerrada;corregida;5;2020;1;
16905;GNF - SGIPE Los Llanos;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-06;2020-05-09;Fallo herramienta RA;cerrada;corregida;5;2020;1;
16928;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Controlador;2020-05-08;2020-05-11;Fallo comunicación turbinas;cerrada;corregida;5;2020;1;
16919;GNF - ARGOS Los Pedreros;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-07;2020-05-11;Fallo comunicación turbinas;cerrada;corregida;5;2020;2;
16912;GNF - SGIPE Losilla;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-05-06;2020-05-11;Fallo comunicación turbinas;cerrada;corregida;5;2020;1;
16909;GNF - VESTAS Codesas;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;General;2020-05-06;2020-05-11;Revisión reactiva;cerrada;corregida;5;2020;1;
16902;GNF - SGIPE Los Llanos;roberto;roberto;normal;menor;no se ha intentado;SCADA;2020-05-05;2020-05-11;Instalación y puesta en marcha de herramienta de rearmes automáticos;asignada;abierta;5;2020;2;
16911;GNF - VESTAS Peña I;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-06;2020-05-12;Error alarmas loogbook;cerrada;corregida;5;2020;1;
16956;GNF - ARGOS Los Pedreros;felix;felix;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-11;2020-05-13;Fallo comunicación turbinas;cerrada;corregida;5;2020;1;
16955;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-05-11;2020-05-13;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
16978;GNF - VESTAS Valdepero;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-05-13;2020-05-14;Fallo comunicación turbinas en Brisa;cerrada;corregida;5;2020;;
16979;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-05-13;2020-05-15;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
16947;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Controlador;2020-05-10;2020-05-16;Fallo comunicación turbina 1.12;cerrada;corregida;5;2020;;
16987;GNF - SGIPE Montejo;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-05-15;2020-05-17;Fallo de comunicación con varias turbinas;cerrada;corregida;5;2020;;
17004;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-05-16;2020-05-18;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
17002;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;SCADA;2020-05-15;2020-05-18;Fallo comunicación con el parque;cerrada;corregida;5;2020;;
16985;GNF - ARGOS Somozas;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-05-14;2020-05-18;Fallo de comunicación con el parque;cerrada;corregida;5;2020;;
16199;GNF - GesWin Montija;felix;ricardoouteiral;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-05-18;Mantenimiento Preventivo Trimestral;cerrada;corregida;2;2020;;
17058;GNF - SGIPE Losilla;ricardoouteiral;;normal;menor;no se ha intentado;Herramienta rearmes;2020-05-22;2020-05-22;Instalación y puesta en marcha de herramienta de rearmes automáticos;nueva;abierta;5;2020;;
17015;GNF - SGIPE El Pilar;roberto;;normal;menor;no se ha intentado;Herramienta rearmes;2020-05-18;2020-05-22;Instalación y puesta en marcha de herramienta de rearmes automáticos;nueva;abierta;5;2020;;
16197;GNF - ARGOS Vimianzo;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-05-22;Mantenimiento preventivo Trimestral.;cerrada;corregida;2;2020;;
17025;GNF - WinCC SilvaRedonda;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-05-20;2020-05-24;Fallo comunicación OPC;cerrada;corregida;5;2020;;
17087;GNF - WinCC SilvaRedonda;roberto;roberto;normal;menor;no se ha intentado;SCADA;2020-05-25;2020-05-25;Añadir botón de sincronización horaria;cerrada;corregida;5;2020;;
17085;GNF - GesWin La Sia;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-25;2020-05-25;Error exportar alarmas;cerrada;corregida;5;2020;;
17077;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-25;2020-05-25;Solicitud reinicio servidor;cerrada;corregida;5;2020;;
17076;GNF - WinCC SilvaRedonda;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;2020-05-24;2020-05-25;Fallo comunicación opc.;cerrada;abierta;5;2020;;
17069;GNF - SGIPE El Pilar;juanpazos;juanpazos;normal;menor;no se ha intentado;Hardware: Comunicaciones;2020-05-23;2020-05-25;Fallo comunicación con turbina 2.3.;cerrada;abierta;5;2020;;
17050;GNF - ARGOS Vimianzo;juanpazos;juanpazos;normal;menor;no se ha intentado;Comunicaciones;2020-05-21;2020-05-25;Fallo visualización del cliente local.;cerrada;abierta;5;2020;;
17017;GNF - GesWin La Sia;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-18;2020-05-25;Error exportar alarmas;cerrada;corregida;5;2020;;
16720;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;SCADA;2020-04-20;2020-05-25;Solicitud reinicio servidor;cerrada;corregida;4;2020;;
17063;GNF - SGIPE Montejo;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-05-22;2020-05-27;REQ000012079362\INC000013421496 - no comunican varias maquinas del parque;cerrada;corregida;5;2020;;
16906;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-06;2020-05-28;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
16341;GNF - GesWin Montija;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-03-09;2020-05-28;Revisar potencia;cerrada;corregida;3;2020;;
17159;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-05-29;2020-05-29;Mantenimiento preventivo trimestral.;cerrada;corregida;5;2020;;
17158;GNF - SGIPE Canredondo;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-05-29;2020-05-29;Mantenimiento preventivo trimestral.;cerrada;corregida;5;2020;;
17156;GNF - GesWin La Sia;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-29;2020-05-29;Fallo refresco cliente;cerrada;corregida;5;2020;;
17132;GNF - WinCC SilvaRedonda;felix;felix;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-28;2020-05-29;Fallo comunicación con el parque;cerrada;corregida;5;2020;;
16202;GNF - SGIPE Los Llanos;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-05-29;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
17152;GNF - WinCC SilvaRedonda;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-29;2020-05-30;Fallo comunicación con el parque;cerrada;corregida;5;2020;;
17129;GNF - GesWin Montija;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Medida datos SET;2020-05-28;2020-05-30;Revisar potencia;cerrada;corregida;5;2020;;
16929;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-05-08;2020-05-30;Revisión OPC;cerrada;corregida;5;2020;;
17165;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-30;2020-05-31;Revisión OPC;cerrada;abierta;5;2020;;
17010;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2020-05-17;2020-05-31;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
16957;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Controlador;2020-05-11;2020-05-31;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
17173;GNF - SGIPE Losilla;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-05-31;2020-06-01;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
17171;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-05-31;2020-06-01;Revisión OPC;cerrada;corregida;5;2020;;
16847;GNF - ARGOS Nerea;ricardoouteiral;ricardoouteiral;baja;trivial;siempre;Preventivo mensual;2020-04-29;2020-06-01;Mantenimiento preventivo Mensual.;cerrada;corregida;4;2020;;
16735;GNF - VESTAS Malagon;felix;felix;normal;menor;no se ha intentado;Regulador reactiva;2020-04-21;2020-06-01;Revisión configuración reactiva;cerrada;corregida;4;2020;;
16462;GNF - WinCC SilvaRedonda;felix;ricardoouteiral;normal;menor;no se ha intentado;Preventivo bimensual;2020-03-23;2020-06-01;Mantenimiento preventivo bimensual;cerrada;corregida;3;2020;;
17199;GNF - ARGOS Novo;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Preventivo trimestral;2020-06-02;2020-06-02;Mantenimiento preventivo Trimestral.;cerrada;corregida;6;2020;;
17184;GNF - VESTAS Peña I;felix;felix;normal;menor;no se ha intentado;General;2020-06-01;2020-06-02;Fallo registro eventos;cerrada;corregida;6;2020;;
17181;GNF - VESTAS LomaGorda-SanGil ;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-06-01;2020-06-02;Fallo comunicación Brisa;cerrada;corregida;6;2020;;
16208;GNF - VESTAS Malagon;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-02;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
16205;GNF - VESTAS Codesas;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-02;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
16196;GNF - ARGOS Somozas;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-02;Mantenimiento preventivo Trimestral.;cerrada;corregida;2;2020;;
16195;GNF - ARGOS Novo;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-02;Mantenimiento preventivo Trimestral.;cerrada;corregida;2;2020;;
17174;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Controlador;2020-05-31;2020-06-03;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
17223;GNF - GesWin Montija;felix;felix;normal;menor;no se ha intentado;SCADA;2020-06-04;2020-06-04;Solicitud reinicio servidor;cerrada;corregida;6;2020;;
17203;GNF - GesWin Montija;felix;felix;normal;menor;no se ha intentado;SCADA;2020-06-02;2020-06-04;Fallo scada eventos;cerrada;corregida;6;2020;;
17194;GNF - VESTAS Malagon;felix;felix;normal;menor;no se ha intentado;Regulador reactiva;2020-06-01;2020-06-04;Comprobación consigna reactiva;cerrada;corregida;6;2020;;
17193;GNF - VESTAS Peña I;felix;felix;normal;menor;no se ha intentado;Regulador reactiva;2020-06-01;2020-06-04;Comprobación consigna reactiva;cerrada;corregida;6;2020;;
17192;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;Regulador reactiva;2020-06-01;2020-06-04;Comprobación consigna reactiva;cerrada;corregida;6;2020;;
16212;GNF - VESTAS Valdepero;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-04;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
15766;GNF - VESTAS Valdepero;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2020-01-18;2020-06-04;Fallo comunicación turbinas;cerrada;corregida;1;2020;;
17206;GNF - ARGOS Los Pedreros;felix;felix;normal;menor;no se ha intentado;Comunicaciones;2020-06-02;2020-06-05;Fallo comunicación con el parque;cerrada;corregida;6;2020;;
16209;GNF - VESTAS Peña I;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-05;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
17243;GNF - GesWin Montija;ricardoouteiral;felix;normal;menor;no se ha intentado;Comunicaciones;2020-06-05;2020-06-07;Fallo comunicación turbinas;cerrada;corregida;6;2020;;
17242;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;SGIPE;2020-06-05;2020-06-07;Fallo regulación potencia activa;cerrada;corregida;6;2020;;
17240;GNF - ARGOS Los Pedreros;ricardoouteiral;felix;normal;menor;no se ha intentado;Comunicaciones;2020-06-05;2020-06-07;Fallo comunicación con el parque;cerrada;corregida;6;2020;;
17231;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-06-05;2020-06-07;Fallo comunicación turbinas 2.3 y 2.8;cerrada;corregida;6;2020;;
17235;GNF - SGIPE Montejo;felix;felix;normal;menor;no se ha intentado;SGIPE;2020-06-05;2020-06-08;Fallo de comunicación con el parque;cerrada;corregida;6;2020;;
17229;GNF - SGIPE Losilla;felix;felix;normal;menor;no se ha intentado;Servidor OPC;2020-06-04;2020-06-08;Fallo comunicación turbinas;cerrada;corregida;6;2020;;
17222;GNF - WinCC SilvaRedonda;felix;felix;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-04;2020-06-08;Fallo de comunicación con el parque;cerrada;corregida;6;2020;;
16283;GNF - SGIPE Montejo;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-03-02;2020-06-08;Revisar HOST  Scada;cerrada;corregida;3;2020;;
16204;GNF - SGIPE Montejo;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-08;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
16198;GNF - GesWin La Sia;felix;ricardoouteiral;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-09;Mantenimiento Preventivo Trimestral;cerrada;corregida;2;2020;;
17285;GNF - VESTAS Peña I;ricardoouteiral;;normal;menor;no se ha intentado;Hardware: Servidor;2020-06-10;2020-06-10;Pila Raid Peña 1;nueva;abierta;6;2020;;
17263;GNF - GesWin La Sia;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma;2020-06-09;2020-06-10;Fallo de conexion al cliente.;cerrada;abierta;6;2020;;
17259;GNF - SGIPE Canredondo;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-08;2020-06-10;Fallo comunicación con turbinas 1 y 2.;cerrada;abierta;6;2020;;
17254;GNF - SGIPE Losilla;juanpazos;juanpazos;normal;menor;no se ha intentado;Servidor OPC;2020-06-08;2020-06-10;Fallo comunicación turbinas;cerrada;abierta;6;2020;;
17300;GNF - WinCC SilvaRedonda;roberto;roberto;normal;menor;no se ha intentado;Servidor OPC;2020-06-11;2020-06-11;Fallo comunicación OPC;cerrada;corregida;6;2020;;
17265;GNF - SGIPE Losilla;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma;2020-06-09;2020-06-11;Fallo comunicacion con las turbinas.;cerrada;abierta;6;2020;;
17311;GNF - VESTAS Cova da Serpe;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Preventivo trimestral;2020-06-12;2020-06-12;Mantenimiento preventivo trimestral.;cerrada;corregida;6;2020;;
17290;GNF - GesWin La Sia;ricardoouteiral;roberto;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-11;2020-06-12;Fallo comunicación SET y  turbinas;cerrada;corregida;6;2020;;
16460;GNF - VESTAS Valdelin;felix;felix;normal;menor;no se ha intentado;Preventivo mensual;2020-03-23;2020-06-12;Mantenimiento preventivo mensual.;cerrada;corregida;3;2020;;
16210;GNF - VESTAS Valdelacasa;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-12;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
16206;GNF - VESTAS Cova da Serpe;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-12;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
17195;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-01;2020-06-13;Fallo comunicación con el parque;cerrada;corregida;6;2020;;
16207;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;Preventivo trimestral;2020-02-24;2020-06-15;Mantenimiento preventivo trimestral.;cerrada;corregida;2;2020;;
17324;GNF - SGIPE Losilla;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma;2020-06-14;2020-06-16;Fallo comunicacion con las turbinas.;cerrada;corregida;6;2020;;
16954;GNF - WinCC SilvaRedonda;felix;felix;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-11;2020-06-18;Fallo comunicación turbinas;cerrada;corregida;5;2020;;
17381;GNF - VESTAS LomaGorda-SanGil ;felix;felix;normal;menor;no se ha intentado;General;2020-06-19;2020-06-21;Solicitud reinicio servidor;cerrada;corregida;6;2020;;
17183;GNF - SGIPE Losilla;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-06-01;2020-06-21;Fallo comunicación Brisa;cerrada;corregida;6;2020;;
17393;GNF - SGIPE Losilla;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Servidor OPC;2020-06-21;2020-06-22;Fallo comunicación Brisa;cerrada;corregida;6;2020;;
16841;GNF - SGIPE Canredondo;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Preventivo mensual;2020-04-29;2020-06-22;Mantenimiento preventivo mensual.;cerrada;corregida;4;2020;;
15811;GNF - SGIPE El Pilar;felix;felix;normal;menor;no se ha intentado;Preventivo mensual;2020-01-22;2020-06-22;Mantenimiento preventivo mensual.;cerrada;corregida;1;2020;;
17257;GNF - WinCC SilvaRedonda;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-08;2020-06-24;Fallo de comunicación con el parque;cerrada;abierta;6;2020;;
17127;GNF - SGIPE El Pilar;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-05-28;2020-06-24;Fallo comunicación opc;cerrada;corregida;5;2020;;
17447;GNF - VESTAS LomaGorda-SanGil ;roberto;roberto;normal;menor;no se ha intentado;SCADA;2020-06-26;2020-06-26;Revisión Reactiva;asignada;abierta;6;2020;;
16880;GNF - GesWin Montija;felix;felix;normal;menor;no se ha intentado;Preventivo mensual;2020-04-30;2020-06-26;Mantenimiento Preventivo Mensual;cerrada;corregida;4;2020;;
17434;GNF - SGIPE El Pilar;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-24;2020-06-29;Fallo comunicación opc;cerrada;abierta;6;2020;;
17433;GNF - WinCC SilvaRedonda;juanpazos;juanpazos;normal;menor;no se ha intentado;Falsa alarma: Comunicaciones externas;2020-06-24;2020-06-29;Fallo de comunicación con el parque;cerrada;abierta;6;2020;;
17400;GNF - ARGOS Vimianzo;ricardoouteiral;ricardoouteiral;normal;menor;no se ha intentado;SCADA;2020-06-22;2020-06-29;Apagar scada;cerrada;corregida;6;2020;;
16850;GNF - VESTAS Cova da Serpe;felix;felix;normal;menor;no se ha intentado;Preventivo mensual;2020-04-29;2020-06-29;Mantenimiento preventivo mensual.;cerrada;corregida;4;2020;;
17517;GNF - WinCC SilvaRedonda;felix;roberto;normal;menor;no se ha intentado;SGIPE;2020-07-01;2020-07-01;Fallo exportación alarmas;asignada;abierta;7;2020;;
17513;GNF - VESTAS Peña I;felix;ricardoouteiral;normal;menor;no se ha intentado;General;2020-07-01;2020-07-02;Fallo registro eventos;cerrada;corregida;7;2020;;
17500;GNF - SGIPE Canredondo;felix;felix;normal;menor;no se ha intentado;Regulador activa;2020-06-30;2020-07-02;Fallo regulador potencia activa;cerrada;corregida;6;2020;;
17489;GNF - SGIPE Los Llanos;felix;felix;normal;menor;no se ha intentado;General;2020-06-30;2020-07-02;Caída  servidor PI;cerrada;corregida;6;2020;;
